BV,X,Y,etime,gap,width,ngr,sigma,depth
-611.793777793,0.146484375,47.475,9180.918003797531,0.84,3.94,9,0.0387,0.35
-383.539836936,0.2314453125,80.8171875,7938.218876600266,0.62,4.83,14,0.0908,0.42
-265.032531985,-0.13671875,4.529697265619999,7998.152975797652,1.31,2.76,28,0.0438,0.12
-263.80930705,0.58544921875,8.52556640625,1214.8250186443327,0.32,3.71,1,0.0452,0.81
-228.86018609200002,0.2880859375,4.4598828125,2884.798563480377,4.41,4.63,6,0.0398,0.49
-215.809364547,0.691650390625,4.500478515619999,4353.926791667938,4.94,3.54,12,0.0229,0.92
-267.646992707,0.054443359375,4.5363769531300004,2166.920671224594,2.84,0.51,9,0.0796,0.27
-258.967580908,0.21374511718800002,4.41634765625,4387.762732505797,2.34,4.18,11,0.0144,0.45
-306.495495882,0.33056640625,4.48724609375,7231.660848617554,4.78,1.48,28,0.0948,0.53
-183.84631111299998,0.762451171875,4.47477050781,6434.678423166274,4.3,2.42,27,0.0203,0.99
-296.817069097,0.436767578125,4.4660644531300004,5348.053872346878,1.75,2.16,15,0.0287,0.66
-203.497910233,-0.016357421875,4.4366796875,5455.507579088211,3.88,0.86,31,0.025,0.21
-274.543204929,0.465087890625,4.46875,9005.892390489578,2.3,2.44,25,0.0304,0.68
-182.25582209400002,-0.25,4.56125,2670.7525293827052,4.83,4.11,9,0.0509,0.1
-378.835288106,-0.15087890625,4.4846484375,7548.957890033722,0.72,2.31,28,0.0372,0.08
-310.036740499,0.5146484375,4.52783203125,3719.31125664711,4.05,1.93,10,0.0868,0.72
-405.52074353,0.65625,15.3748046875,3053.559515953064,1.13,4.27,2,0.0994,0.91
-310.473052246,-0.25,4.596484375,2534.8839647769933,1.61,3.09,7,0.0832,0.12
-194.21973689799998,-0.25,4.51794433594,4540.4050381183615,3.4,0.69,25,0.0887,0.04
-390.913804401,0.30224609375,4.51859375,3001.832168340683,2.23,4.79,4,0.0794,0.49
-183.80275965599998,0.4013671875,4.4880859375,1657.1010994911194,3.68,4.96,2,0.0195,0.64
-537.740391978,-0.25,30.4966308594,4309.2771446704855,0.71,4.48,5,0.0756,0.05
-258.108910511,0.44384765625,4.4859667968800006,6523.587548971175,4.18,3.86,17,0.0569,0.65
-285.154518525,0.4296875,4.49517578125,3388.1572921276093,4.29,2.99,7,0.0785,0.62
-228.85217033900003,0.47216796875,4.49982421875,2986.4553928375244,3.1,2.94,7,0.0275,0.7
-348.126215991,0.4013671875,4.46125,2359.212023973465,2.38,1.35,3,0.0642,0.58
-239.7609634,0.16064453125,4.49796875,3511.472160816193,3.82,0.4,19,0.0595,0.37
-254.37603039,-0.25,4.54555664062,2272.5108897686005,1.2,3.91,5,0.0705,0.04
-259.879197915,0.0048828125,4.57939453125,1875.3590943813324,3.48,1.42,6,0.0827,0.25
-160.868075325,-0.072998046875,4.46900390625,5115.935588359833,3.96,2.82,31,0.0249,0.16
-292.97887769700003,0.0615234375,4.58135742188,6383.624168395996,2.59,0.5,31,0.0872,0.29
-174.94368318099998,-0.072998046875,4.46875,1304.2096667289736,4.81,0.64,6,0.0291,0.15
-277.564670899,0.31640625,4.45841796875,1805.3484454154968,2.81,3.38,3,0.051,0.52
-405.671756621,0.64208984375,28.571484375,3975.65453004837,1.04,3.78,5,0.0638,0.83
-266.28340170900003,0.203125,4.51185546875,3341.615581035614,4.37,4.17,6,0.0726,0.42
-375.260046255,0.7412109375,4.487109375,5430.365313768387,2.43,1.31,11,0.056,0.95
-175.954921025,0.0048828125,4.4794921875,2723.578302621841,4.04,3.21,11,0.0222,0.23
-271.16905734700003,0.27392578125,4.5197753906300004,2354.149716615677,2.75,3.24,5,0.0501,0.49
-351.47795313800003,0.75537109375,4.505703125,3352.98383975029,2.5,0.72,11,0.0535,0.97
-151.03480995,-0.25,4.51776367187,4039.33043551445,4.17,4.1,16,0.031,0.05
-213.69508551200002,0.719970703125,4.4671875,6503.5348184108725,3.61,1.54,23,0.0265,0.94
-272.044593318,0.10400390625,4.48947265625,3366.198272705078,4.09,3.69,8,0.0854,0.29
-129.37648361799998,-0.172119140625,4.48283691406,3991.2904448509216,4.27,2.57,28,0.0265,0.06
-312.256273041,0.61376953125,4.5087890625,6068.48132300377,2.56,0.99,22,0.048,0.84
-353.396925235,0.436767578125,4.4758300781300004,10097.369251012802,2.02,3.79,25,0.0465,0.64
-171.847310365,-0.25,4.5236328125,4904.260654687882,4.44,1.66,29,0.0671,0.03
-223.283346754,-0.080078125,4.52197265625,3291.936551809311,2.01,2.99,14,0.0468,0.15
-268.916755601,0.54296875,4.4659375,1609.1528928279874,4.69,1.5,2,0.0544,0.77
-120.361640361,-0.044677734375,4.464157714840001,4601.2262411117545,3.15,3.72,31,0.0106,0.2
-251.01509540400002,0.259765625,4.4515625,6497.333566665649,2.34,3.88,17,0.0225,0.49
-287.812276624,0.0766781828387,4.546923828130001,6302.358597755432,4.12,2.18,24,0.0923,0.28
-218.593534493,0.47216796875,4.4513671875,6311.484361410142,3.76,0.96,27,0.0235,0.69
-388.65981277199995,0.0048828125,13.904296875,3234.5361864566803,0.77,1.58,4,0.0369,0.24
-361.122004844,0.3447265625,24.86109375,4409.721894741057,0.48,0.79,16,0.0863,0.53
-267.628757908,0.0084228515625,4.497578125,9097.9504237175,1.23,4.83,29,0.0127,0.25
-451.063114256,-0.0517578125,4.4859375,6234.881210088729,1.18,4.29,10,0.0914,0.1
-281.572004595,0.305786132813,4.43798828125,3820.507417201996,2.24,2.76,10,0.0205,0.53
-256.007975564,0.47216796875,4.51171875,4475.504897356032,3.09,0.33,25,0.0443,0.7
-316.865451337,0.7412109375,4.43564453125,4323.252926826477,2.4,1.68,15,0.0247,0.97
-256.576625553,-0.0517578125,4.55236328125,3222.3384082317352,3.8,2.69,8,0.0857,0.18
-217.11313629400001,0.13232421875,4.4984252929699995,10212.394209861757,4.59,4.34,29,0.0441,0.34
-341.069027463,0.2880859375,21.93203125,3508.2626390457153,0.32,0.55,20,0.078,0.48
-244.444977595,0.564208984375,31.3598632813,5089.006688833238,0.3,0.66,28,0.0307,0.79
-160.521925515,-0.25,4.52087402344,6586.986328125,3.44,3.51,32,0.0589,0.04
-183.693683771,0.054443359375,4.49421875,7000.082187652588,3.48,1.86,13,0.0214,0.29
-382.34490958099997,0.4580078125,4.513193359380001,5919.3378903865805,2.22,0.99,23,0.0684,0.64
-233.89146926599997,0.24560546875,4.487353515630001,5922.652843236922,3.28,3.77,19,0.0485,0.47
-171.53188951,-0.25,4.4990234375,1992.1312403678892,0.91,2.39,9,0.0306,0.03
-315.422029773,0.58544921875,4.475078125,4004.865313768387,3.81,0.6,13,0.0851,0.75
-202.670378658,-0.1083984375,4.494375,1235.223424434662,3.21,4.25,1,0.0713,0.09
-209.58333644900003,0.295166015625,4.5030078125,5791.526044368744,3.2,1.43,24,0.0365,0.53
-584.479923796,0.54296875,4.51322265625,5963.282604932784,1.79,2.65,8,0.0638,0.77
-356.02553764199996,0.6845703125,4.53125,2431.010526418686,3.43,4.32,2,0.087,0.86
-313.004320863,0.323486328125,4.49428710937,7235.651818037032,2.88,3.2,20,0.0779,0.51
-227.131010167,-0.193359375,4.595766601559999,3553.758047103882,4.92,3.85,9,0.09,0.12
-313.24415368,0.2880859375,4.550390625,4055.003767490387,3.32,1.11,12,0.086,0.5
-374.322941253,0.4013671875,47.6280273437,7977.7100932598105,0.31,1.74,21,0.096,0.61
-578.964625938,0.599609375,4.4630859375,4579.001677751541,1.68,0.51,12,0.0694,0.78
-212.41013498200002,-0.25,4.55284179687,3141.754917383194,4.27,3.84,11,0.0957,0.06
-253.550755712,0.5712890625,8.2124609375,1197.0841970443726,0.4,1.46,2,0.0477,0.79
-275.144850593,0.3447265625,20.035,2471.577999830246,0.26,1.47,9,0.0439,0.56
-353.408877314,0.78369140625,11.61046875,2451.969650030136,0.53,0.36,8,0.0983,0.95
-198.91781829099997,-0.25,4.5272265625,1460.3563742637634,4.28,4.35,3,0.0946,0.02
-335.864469625,0.67041015625,4.45668945312,9223.514264822006,2.63,2.41,23,0.0447,0.86
-309.509762886,0.27392578125,4.51787109375,4755.536302089691,3.29,2.42,15,0.0992,0.45
-209.175928225,0.635009765625,4.4651953125,5996.217091560364,4.36,2.52,22,0.0281,0.86
-311.44570462400003,0.550048828125,4.46044921875,5296.9407811164865,1.77,0.63,20,0.026,0.77
-298.51332387599996,0.1181640625,4.58935546875,4554.25084233284,3.13,3.27,15,0.0947,0.34
-265.29175661,0.068603515625,4.5404296875,3611.352125167847,3.02,3.43,14,0.0781,0.29
-288.049012924,0.76953125,4.516953125,3508.880112409592,3.84,1.6,8,0.0594,0.98
-372.61162889800005,0.0048828125,4.494140625,9692.924548149107,1.67,4.43,25,0.0889,0.2
-302.964126925,0.599609375,4.49462890625,6473.905573129655,4.26,3.72,20,0.0752,0.78
-315.254768568,-0.06591796875,4.49130859375,3608.887465238571,1.14,1.37,15,0.0517,0.15
-260.45442046700003,0.10400390625,4.5295703125,4560.976792573929,3.07,2.35,18,0.0655,0.31
-315.578101093,0.4580078125,4.525390625,7934.541955232621,3.83,1.81,25,0.0892,0.64
-199.25589268299998,0.620849609375,4.4938964843800004,6226.9328548908225,3.78,2.13,27,0.0195,0.86
-513.438156427,0.486328125,4.50704589844,9837.77222251892,2.12,1.65,23,0.0913,0.66
-201.609340997,-0.080078125,4.5041796875,3088.162574052811,3.29,4.1,6,0.0578,0.13
-285.122323146,0.30224609375,4.483359375,7338.540905952454,4.89,0.32,22,0.0773,0.48
-354.330792505,0.41552734375,4.54359375,2454.70866560936,2.94,4.87,1,0.095,0.61
-164.739617527,0.175400452288,4.4775,1330.5555944442751,4.3,2.23,6,0.0183,0.41
-274.475140883,0.58544921875,4.5154296875,3416.620975017548,4.27,0.86,10,0.0616,0.8
-479.76594737,0.040283203125,33.6924609375,6823.22388291359,0.5,1.22,17,0.0101,0.28
-387.508594024,0.521728515625,4.47096679688,6561.735122680664,1.51,1.66,23,0.0178,0.76
-292.58273999200003,0.16064453125,4.47876953125,2272.2653152942653,2.38,1.09,7,0.0688,0.35
-235.31694938799998,0.75537109375,4.498046875,949.3642072677612,3.59,2.19,0,0.0353,0.99
-223.076016562,-0.193359375,4.58161621094,5784.963559627533,3.6,4.64,21,0.0543,0.16
-432.72635838300005,0.196044921875,4.466259765619999,8299.968036174774,1.32,3.72,20,0.0323,0.42
-267.43863320599996,0.507568359375,50.1462890625,6777.843979358673,0.63,3.52,11,0.0239,0.74
-261.211317802,0.41552734375,4.48321289063,5618.260591983795,4.6,4.06,14,0.0555,0.62
-209.016344725,0.08984375,4.44541015625,3022.059853076935,4.12,3.48,9,0.0316,0.3
-146.009349149,-0.143798828125,4.47520507812,3088.727122068405,1.53,1.74,24,0.018,0.1
-172.176654189,-0.193359375,4.49501953125,3166.114785671234,2.01,0.59,17,0.0626,0.05
-246.669579228,0.748291015625,38.8633984375,3990.17941737175,0.68,4.23,7,0.0211,0.98
-232.028938998,-0.002197265625,4.5325,5637.928367853166,4.32,4.29,14,0.0554,0.22
-405.531605059,0.31640625,4.446640625,3217.547061920166,1.2,0.51,14,0.0271,0.54
-198.500136293,0.489868164063,4.500439453119999,2610.1417179107666,4.89,0.46,13,0.014,0.73
-270.186195905,0.0048828125,4.59375,5941.682200908661,4.78,3.07,14,0.0913,0.24
-207.959320828,-0.0234375,4.470512695309999,6313.850009441376,2.51,0.98,31,0.0396,0.2
-325.853808177,0.18896484375,4.53814453125,7813.052248477936,2.38,4.89,16,0.0711,0.4
-649.403232281,0.203125,20.591796875,3952.6684486865997,1.44,3.91,3,0.095,0.39
-183.055164503,-0.197799010704,4.50112304687,1575.677167892456,3.25,1.98,5,0.0623,0.05
-160.837874456,0.0013427734375,4.49763671875,4394.525106191635,4.64,0.74,21,0.0119,0.24
-186.01087251799999,-0.15087890625,4.4821875,1561.2722115516665,2.36,1.76,4,0.0643,0.05
-235.592839069,-0.25,4.58310546875,3339.2904872894287,2.82,2.38,8,0.0883,0.12
-310.85334103900004,0.150869418064,4.46015625,2165.0813791751857,1.86,1.53,4,0.0462,0.35
-317.148348728,-0.25,4.6,2606.9012866020207,1.61,3.73,5,0.0898,0.12
-192.93086393099998,0.1748046875,4.48953125,1588.8767132759094,2.73,2.09,3,0.0313,0.41
-213.53369494700001,0.1181640625,4.49020019531,3900.492582082749,2.41,0.66,29,0.0327,0.33
-271.88503845,0.01904296875,4.52126953125,2230.1316945552826,2.41,4.47,4,0.0747,0.23
-314.32708551400003,0.72705078125,4.53828125,5019.2503900527945,4.81,1.93,15,0.0931,0.91
-232.989642202,-0.25,4.600317382809999,6504.530851602553,3.76,1.89,23,0.0688,0.17
-292.100816544,-0.143798828125,4.49216796875,5374.612697124481,0.82,1.21,27,0.0435,0.08
-264.766716659,0.181884765625,4.51240234375,8798.086406230927,2.37,3.93,28,0.0248,0.42
-338.042546433,0.81201171875,4.5234765625,8027.043660879134,4.11,3.46,14,0.099,0.99
-184.27949555700002,-0.25,4.5455078125,4984.384681224823,4.17,1.45,20,0.0726,0.04
-371.71848287800003,-0.044677734375,4.4966796875,6609.1039481163025,0.98,3.22,18,0.0329,0.18
-191.16383969900002,0.082763671875,4.45849609375,5363.2175154685965,3.01,2.79,30,0.0333,0.3
-244.876761738,0.13232421875,4.51669921875,1816.1856534481049,4.18,3.97,4,0.0585,0.35
-237.52659079900002,0.4580078125,4.469765625,2103.7577378749847,2.46,3.5,3,0.0273,0.69
-542.3272844319999,0.07568359375,30.0164453125,4701.0398721694955,0.81,3.45,6,0.0648,0.26
-167.669794422,-0.0517578125,4.4873046875,1340.5273430347445,2.35,1.94,5,0.0399,0.18
-287.58462589999993,0.20666503906300002,12.403125,2501.826310157776,0.95,3.0,2,0.0132,0.45
-187.23715801400002,0.2314453125,4.478359375,1907.305151462555,2.64,1.84,8,0.0177,0.48
-154.29685101,0.677490234375,4.4776489257800005,6607.857525110246,4.62,1.55,31,0.0104,0.92
-222.919968478,0.50048828125,4.475859375,5764.845756530762,4.9,0.47,31,0.0253,0.73
-254.3114171,0.033203125,4.54919433594,6578.696242809296,4.13,3.87,25,0.077,0.28
-214.55636157,0.72705078125,4.47876953125,3582.168309450149,3.49,0.57,18,0.0374,0.96
-282.0439706,0.31640625,4.53935546875,1807.5534055233,4.57,0.42,5,0.0713,0.53
-393.064388927,-0.06591796875,4.481640625,5751.366677522658,0.82,0.53,26,0.0488,0.16
-239.166658007,0.196044921875,4.501362304690001,8602.374444246292,2.05,1.88,31,0.0261,0.43
-375.600268915,0.58544921875,33.81,5803.151169300079,0.59,1.5,14,0.0937,0.79
-244.89187981400002,0.31640625,4.479609375,1450.8705282211304,3.21,3.13,4,0.0608,0.52
-602.747858325,-0.016357421875,4.4428125,4549.873509645462,0.66,0.58,13,0.035,0.2
-183.316038091,-0.044677734375,4.453515625,5416.155648708344,3.88,1.15,30,0.0343,0.17
-319.181778051,0.65625,4.544921875,6735.019600868225,4.52,1.66,25,0.0901,0.86
-433.639577616,0.203125,4.55712890625,3448.149274587631,1.9,1.9,8,0.0791,0.44
-335.22668572,0.599609375,16.191015625,3776.011893749237,0.78,0.52,9,0.071,0.8
-347.465445826,0.056405050832599994,4.5324707031300004,4204.3147332668295,2.06,4.69,11,0.0799,0.26
-307.342327455,0.78369140625,4.5289453125,4405.363113641739,4.4,2.76,12,0.0846,0.98
-386.810765115,0.12878417968800002,4.46533203125,2692.599087476731,1.05,3.7,3,0.0178,0.36
-203.591222484,0.337646484375,4.47998046875,7224.481397867204,3.39,2.97,25,0.0393,0.56
-229.929512056,0.52880859375,4.48916015625,7216.534457921983,3.7,2.25,31,0.0361,0.75
-190.797254442,0.3447265625,4.4719238281300004,5850.80646944046,2.7,2.15,24,0.0257,0.57
-230.05387823700002,0.0615234375,4.491518554690001,10372.48510169983,4.5,3.86,32,0.0615,0.26
-458.27032422300005,0.41552734375,4.51318359375,4769.844917297363,1.74,0.58,16,0.0621,0.62
-158.537756513,-0.25,4.51791992188,2542.7064445018773,2.05,2.9,9,0.0455,0.03
-220.62722092299998,-0.06591796875,4.477060546880001,6455.606439113617,3.87,1.0,28,0.0691,0.15
-219.929836465,0.493408203125,4.477890625,3024.1284489631653,4.26,3.7,8,0.0418,0.7
-157.55656296,0.121704101563,4.4559375,1424.6336884498596,2.85,0.44,7,0.0142,0.36
-367.20287607,0.5712890625,4.46484375,5383.368320703506,2.21,0.62,25,0.0559,0.77
-348.43671331900003,0.2314453125,4.459765625,9344.610334396362,2.24,4.69,20,0.069,0.42
-345.26443382900004,0.41552734375,4.5163574218800004,9866.557445287704,2.19,4.01,19,0.0405,0.64
-321.234098403,0.4580078125,4.5573730468800004,7161.644610643388,4.48,2.78,20,0.0928,0.67
-294.952885949,0.52880859375,4.46311523437,3350.102714776993,4.57,0.72,13,0.0651,0.71
-319.411438187,0.4580078125,4.5510644531199995,7975.313769578935,4.58,2.3,22,0.0923,0.67
-228.72848954,0.01904296875,4.490390625,5558.994724035262,4.67,3.24,14,0.0549,0.23
-259.307389523,0.196044921875,4.4953125,2192.9102475643163,1.82,3.23,6,0.0309,0.42
-228.295124325,0.18896484375,4.50965820313,6618.6731140613565,3.1,2.66,26,0.0494,0.41
-247.370650152,-0.13671875,4.6033203125,6143.834236383437,4.35,1.25,28,0.0855,0.15
-151.61791993100002,-0.1650390625,4.4682421875,5421.3791680336,1.57,3.22,29,0.0333,0.06
-179.24779251400003,0.5712890625,4.48998046875,6710.165900707245,3.11,2.52,14,0.0187,0.81
-292.296242185,0.1181640625,4.57005859375,4176.708728313446,2.96,4.51,12,0.0845,0.36
-210.475353615,-0.058837890625,4.5,2140.231662750244,1.29,0.37,13,0.0279,0.17
-318.77540899999997,0.592529296875,4.50619628906,9831.752211570742,2.17,1.92,31,0.0192,0.83
-529.00759385,0.52880859375,4.45427734375,7280.430208206177,1.77,3.36,12,0.0499,0.73
-309.003801737,0.41552734375,4.52333984375,7703.413651943207,4.47,1.15,21,0.0948,0.59
-182.140697418,0.0013427734375,4.443896484380001,4458.473186492921,2.87,2.5,20,0.0132,0.24
-199.622692109,-0.09423828125,4.4761328125,1108.7215213775637,2.14,4.33,1,0.0559,0.11
-300.197025067,0.259765625,4.51431640625,4951.4038002491,1.99,0.25,28,0.054,0.48
-279.454923678,0.1748046875,4.55888671875,4796.338111162187,3.98,0.78,20,0.0813,0.41
-257.930546304,0.21728515625,4.51978515625,5922.878980398177,4.12,4.91,17,0.0444,0.43
-353.24289672699996,0.54296875,11.479316406199999,2122.977322101593,0.92,1.39,3,0.0853,0.76
-286.650320534,0.719970703125,4.4625,4699.512248277664,1.88,2.77,14,0.011,0.96
-185.034385484,0.635009765625,4.46697265625,1557.2289056777954,3.45,2.91,6,0.0229,0.86
-384.74721390199994,0.04736328125,4.47404296875,5964.426608085632,1.29,3.2,18,0.0439,0.26
-226.91885977299998,-0.25,4.59142578125,4231.005016326904,1.92,2.12,21,0.0857,0.06
-362.94662501199997,0.75537109375,29.1828125,4741.395541191101,0.36,0.49,29,0.082,0.95
-204.10578543900002,0.011962890625,4.502265625,3482.803088903427,1.85,2.61,18,0.0184,0.25
-257.547453954,0.663330078125,4.4865234375,2021.4274246692655,2.58,2.84,2,0.0354,0.88
-178.40243879,0.24206542968800002,4.492578125,1601.291490316391,3.19,0.59,5,0.0152,0.48
-235.159890593,0.08984375,4.517578125,1920.2618548870087,4.34,1.04,5,0.062,0.31
-531.543309432,0.55712890625,4.4619140625,8090.075542926788,1.62,4.46,11,0.0429,0.75
-229.437905895,-0.25,4.6042089843800005,4883.796184062958,2.49,3.18,17,0.0843,0.1
-193.285345872,-0.25,4.58392822266,5718.4828934669495,3.2,3.37,27,0.0725,0.07
-198.87981030900002,0.0792236328125,4.46203125,7213.8545691967,1.71,4.67,26,0.0187,0.31
-316.682196164,0.5146484375,4.5390625,8082.976189613342,4.2,1.46,25,0.09,0.71
-194.563971529,0.4580078125,4.444311523440001,6736.711884498596,2.27,3.86,23,0.0137,0.7
-489.351552489,0.550048828125,10.2759521484,9407.184390544893,1.5,4.29,15,0.0193,0.8
-306.846856102,0.30224609375,4.5215625,7294.480015039445,3.2,1.98,29,0.0806,0.48
-214.58608585599998,0.465087890625,4.4365234375,6285.556121349335,3.72,1.03,29,0.0159,0.7
-358.616556799,0.69873046875,4.46307617187,8703.45215678215,3.27,4.95,18,0.081,0.86
-263.096358986,-0.0420890230468,4.571484375,1642.5812721252441,3.03,3.35,5,0.0967,0.18
-246.11521673099998,0.24560546875,4.465703125,3291.260341644287,3.23,1.65,13,0.0502,0.45
-272.624762481,0.55712890625,4.4970703125,2331.3814902305608,2.91,4.47,5,0.0455,0.77
-228.17498760200002,-0.25,4.63203125,3277.3192989826202,2.84,1.98,15,0.0941,0.1
-617.284211007,0.259765625,4.535,7734.638776540755,1.61,3.73,9,0.0801,0.47
-226.79833310400002,-0.1083984375,12.294140625,2281.136090040207,0.46,3.43,2,0.0355,0.13
-157.940004388,0.04736328125,4.47052734375,2594.012823581696,2.89,0.55,27,0.0103,0.29
-217.33191661,-0.25,4.53755859375,4317.144562482834,1.4,1.57,29,0.0611,0.06
-194.441007806,0.4013671875,4.461328125,2646.650286436081,4.17,1.84,10,0.0125,0.64
-243.564216439,0.2314453125,4.50736328125,1681.9411025047302,4.1,0.46,6,0.0567,0.45
-303.450846812,-0.0517578125,46.1119140625,8123.365967512132,0.29,1.05,31,0.0961,0.19
-226.21495508299998,0.189854773532,4.51935546875,1515.6151728630066,4.09,1.59,6,0.0394,0.43
-179.685663958,0.705810546875,4.46965332031,5407.796102762222,3.96,4.75,15,0.0235,0.94
-140.387501726,-0.058837890625,4.464755859369999,4319.929514169693,2.97,4.12,28,0.015,0.18
-192.102003249,0.27392578125,4.45297851563,3323.595187664032,4.85,1.06,13,0.0211,0.51
-250.016699047,0.47216796875,78.6515625,10008.740627765656,0.32,3.39,20,0.0256,0.7
-185.367334563,-0.00927734375,4.4538574218800004,5158.014152526856,4.53,2.07,27,0.0261,0.23
-252.57162292,-0.0517578125,4.5708984375,6397.780179023743,4.77,0.71,24,0.0821,0.2
-237.40538997299998,0.373046875,4.47802734375,2938.312391042709,4.44,3.3,10,0.0547,0.57
-194.50294668,-0.06591796875,4.52412597656,4950.64504814148,4.9,2.31,17,0.0491,0.17
-266.804465375,0.1181640625,4.5258984375,6867.593958854675,4.23,1.04,22,0.0673,0.32
-255.959081037,0.0615234375,4.51833984375,3076.268263578415,3.22,3.52,8,0.0642,0.27
-210.821267823,-0.0517578125,4.50830078125,5812.070872783661,4.43,0.94,20,0.0686,0.17
-464.164436804,0.07568359375,4.5349511718699995,6410.136140108109,1.41,0.7,27,0.0843,0.26
-211.09021953400003,-0.03759765625,4.5092578125,2915.8151021003723,2.23,3.83,7,0.0263,0.21
-284.407981817,0.61376953125,4.526997070309999,6210.7508935928345,4.71,2.78,21,0.0538,0.83
-165.213792819,0.1181640625,4.49453125,2690.762609958649,3.52,4.49,10,0.0174,0.36
-317.73076485,0.719970703125,4.541015625,1895.5844762325287,3.52,0.88,5,0.0647,0.96
-169.622848732,-0.101318359375,4.50361328125,1080.5692682266238,4.96,1.24,3,0.0279,0.14
-309.145174101,0.35888671875,4.50078125,4088.6039414405823,2.8,0.6,17,0.072,0.54
-256.167438587,-0.1650390625,4.4982421875,3768.620691537857,0.91,2.89,16,0.0378,0.07
-272.546774676,0.69873046875,4.5075683593800004,5045.1955909728995,3.34,0.67,25,0.0505,0.92
-145.243007021,0.13586425781300002,4.48551269531,5012.314299106598,4.57,2.61,26,0.0111,0.38
-220.39052731200002,0.762451171875,4.49046875,3167.238478422165,4.32,0.66,11,0.0406,0.98
-347.75207205099997,0.52880859375,4.5270996093800004,6955.280681848525,3.15,0.98,24,0.0926,0.72
-160.106158526,-0.115478515625,4.49640625,2599.655280828476,1.67,2.77,13,0.0221,0.12
-261.017901883,0.259765625,4.53256835938,3791.8041167259216,3.17,4.81,10,0.0574,0.48
-263.52955467099997,0.691650390625,4.47509765625,5695.23308467865,2.08,1.64,25,0.0182,0.93
-288.322958748,0.18896484375,4.50703125,4281.7447929382315,4.28,1.4,16,0.0956,0.37
-263.055367669,0.2314453125,4.4560546875,3620.8278744220734,3.06,4.63,10,0.055,0.43
-247.311309395,0.24560546875,4.49868164062,3674.147211551666,2.79,3.2,13,0.0442,0.47
-180.847337898,-0.058837890625,4.484326171869999,4933.058525323868,3.46,2.02,26,0.0446,0.16
-467.521059196,0.748291015625,4.50859375,7787.826757907867,1.91,0.99,19,0.0498,0.96
-235.14754102700002,0.599609375,4.498046875,944.5974307060243,2.88,2.61,0,0.0407,0.82
-280.985303918,0.040283203125,4.4804296875,2808.833599805832,1.05,0.51,22,0.0229,0.27
-197.60513613900002,-0.13671875,4.477734375,4651.632435321808,2.71,4.42,18,0.0743,0.06
-217.82036962700002,-0.00927734375,4.51484375,2737.5593557357793,4.97,2.62,12,0.0474,0.22
-611.6017806780001,0.72705078125,4.475625,9711.396679878237,1.8,1.73,14,0.0591,0.93
-193.09778754,0.362426757813,4.49868164062,3491.562054157257,3.98,2.01,13,0.0131,0.6
-167.739206165,0.08984375,4.47328125,2025.246707677841,1.78,1.48,12,0.0173,0.33
-645.387994767,0.373046875,4.52783203125,8856.411013364792,1.64,0.96,23,0.0945,0.54
-478.47250244699995,0.61376953125,4.52080078125,6777.312619686127,2.31,0.61,16,0.0966,0.78
-204.616960533,-0.193359375,4.50328125,4972.252845287323,4.52,3.1,22,0.0985,0.01
-193.205583293,-0.080078125,4.51220703125,5515.748336791992,2.05,4.63,24,0.0253,0.16
-182.355716917,0.21728515625,4.46499023437,3334.5883841514587,3.21,2.12,11,0.0205,0.45
-324.199319388,0.69873046875,4.53006347656,10173.573952436447,4.71,3.21,29,0.0968,0.89
-219.717268804,0.21728515625,4.4999609375,1983.36150598526,4.16,1.47,4,0.0323,0.45
-137.559892239,-0.186279296875,4.48862304688,2439.271759033203,1.65,1.9,12,0.0223,0.05
-251.492691445,0.592529296875,4.42661132813,7465.169755458832,3.77,2.55,28,0.0301,0.8
-346.530813893,0.0615234375,4.50419921875,2421.0851185321812,1.64,4.17,3,0.0653,0.26
-286.37213559,0.146484375,4.56178710938,4210.347385883331,4.69,3.27,13,0.0958,0.36
-680.286326138,0.5712890625,23.749453125,4852.8623621463785,1.69,3.12,4,0.0765,0.78
-677.4090200119999,0.50048828125,4.494375,10703.9747569561,1.54,1.92,19,0.067,0.69
-280.998754626,0.4296875,4.5481738281199995,4184.866998672484,4.59,0.34,17,0.0753,0.66
-205.838192755,-0.25,4.559375,10197.007968187332,4.92,3.99,30,0.0944,0.02
-297.181793189,0.4013671875,4.56845703125,4590.873131275177,4.3,1.3,16,0.0854,0.65
-139.321890126,-0.157958984375,4.49890136719,4467.153026342392,3.29,1.58,25,0.0242,0.08
-288.331862595,0.08984375,4.59375,981.4161698818207,1.7,1.13,0,0.0874,0.32
-243.043592725,-0.25,4.61427734375,5962.662770986556,2.73,2.19,26,0.0773,0.16
-195.529191152,-0.1083984375,4.551782226559999,2999.5938506126404,4.44,1.07,15,0.0438,0.15
-343.020519162,0.54296875,36.183984375,5096.248762607575,0.54,1.72,14,0.0741,0.78
-308.702583779,0.6845703125,4.498046875,880.545515537262,0.3,2.85,0,0.0825,0.84
-306.032580752,0.507568359375,4.4964453125,7393.560411691667,2.75,4.56,18,0.0568,0.7
-280.061742462,0.01904296875,4.591015625,7193.778912782668,3.79,3.73,28,0.0976,0.29
-165.560853312,-0.193359375,4.51880859375,4579.2532374858865,2.23,3.03,22,0.0396,0.07
-266.33957407599996,0.535888671875,4.48154296875,4647.719254732132,2.48,3.48,13,0.0407,0.77
