id,Total_Charge,BV,X,Y,3.5V,4.5V,Ron,Vf,gap,width,ngr,sigma,depth
676,5.93524412429e-9,-282.264084353,0.0048828125,574.972412109,53286342.6197,231304927.654,0.000724742536174,4.35243639812,2.8,4.84,6,0.0545,0.21
677,6.04442117299e-9,-290.446600508,0.10400390625,574.964355469,44965199.804,187849875.558,0.000801745893948,4.57186133834,4.39,4.47,1,0.0519,0.31
678,7.24567153395e-9,-401.033749905,0.54296875,574.991553955,26176882.2467,94664160.6424,0.00305802973942,5.72043231539,4.73,4.9,23,0.099,0.72
679,8.42273107941e-9,-524.237829951,0.4580078125,575.04326416,28766587.6429,106564575.267,0.00177814873663,5.45184140822,2.89,4.73,9,0.094,0.63
680,6.25269474418e-9,-303.983513959,0.564208984375,574.993459473,25244586.9987,90098986.7954,0.00331556445296,5.85855293752,4.95,4.73,24,0.0515,0.78
681,5.30777426863e-9,-230.314258056,-0.13671875,575.037275391,67070557.3738,296362730.617,0.000849649306651,4.14163415272,3.96,4.06,24,0.051,0.1
682,6.18431406401e-9,-302.740882657,0.146484375,574.993560791,42221664.5339,173060705.886,0.00119568237838,4.6641075189,3.78,1.49,21,0.0661,0.34
683,5.42960541103e-9,-243.117143462,0.550048828125,574.997570801,25321161.5503,90603300.7892,0.0018495617013,5.84002044181,3.66,1.33,5,0.0213,0.79
684,6.4500673157e-9,-329.728688859,0.04736328125,574.98046875,49045706.3509,208911071.41,0.00084103983951,4.45221178146,2.47,4.93,8,0.0627,0.25
685,5.84844093152e-9,-272.782346588,0.139404296875,588.634797363,41233989.9791,165663187.397,0.000935233408241,4.71920951216,0.41,4.13,3,0.0477,0.37
689,6.34334186586e-9,-320.281660977,0.259765625,574.976860352,36544556.9708,143464506.013,0.00138644757376,4.9207189173,4.86,2.8,12,0.0683,0.44
690,5.85760891617e-9,-270.777941176,0.55712890625,574.983674316,25248796.8129,90575585.8801,0.00213698861805,5.83636504594,2.55,0.86,21,0.0212,0.79
691,5.80610612208e-9,-267.32739258,0.238525390625,574.960004883,36636224.4689,144608326.165,0.001381304313,4.90134915855,4.37,1.16,17,0.0321,0.45
692,9.98564964701e-9,-721.403224545,0.599609375,575.031230469,24554328.8973,87799171.7524,0.00204149918738,5.91176235204,2.15,2.97,9,0.0807,0.81
693,7.5228147491e-9,-428.294751559,0.55712890625,574.979785156,26493168.4293,96439961.1991,0.00238560641966,5.67864072002,3.99,4.93,15,0.0943,0.71
694,6.31618715103e-9,-312.298504652,-0.03759765625,575.05703125,52805225.0232,227725554.323,0.000926197556406,4.36765364598,3.06,1.5,27,0.0688,0.21
695,5.32451238704e-9,-231.882007945,0.252685546875,574.953674316,35053891.58,137323746.489,0.00153177917118,4.98668027194,3.75,3.66,15,0.0142,0.49
698,8.51607368184e-9,-535.756360102,0.6845703125,582.311425781,22692782.1027,79087009.7772,0.00202094905982,6.22102670534,2.59,4.72,1,0.0716,0.9
700,7.04916367921e-9,-380.566541625,0.52880859375,574.959648438,26727784.1175,96872369.0299,0.00206415236715,5.66819396223,3.56,3.43,12,0.0689,0.72
702,6.31082105822e-9,-310.10810011,0.365966796875,574.957304688,31487143.0738,118409292.031,0.00151956340499,5.24359505682,3.66,3.97,7,0.0381,0.57
704,7.4243509353e-9,-421.75841073,0.30224609375,575.048291016,34502160.9058,135126125.788,0.00159538733167,5.01288572118,3.4,0.88,28,0.0972,0.47
705,5.22825752328e-9,-222.97826348,-0.12255859375,575.00958252,67260756.5568,300190368.24,0.000904675800852,4.13270722351,4.6,3.4,28,0.0464,0.1
706,7.35548421845e-9,-410.342313488,0.41552734375,574.962363281,29705692.7611,111086819.644,0.00155678391809,5.35975658639,2.62,3.1,7,0.0535,0.62
707,5.28037315229e-9,-224.592329104,0.181884765625,574.979077148,38982166.0818,156758006.485,0.00116969333062,4.79026842704,2.82,2.78,12,0.0244,0.41
708,5.39623635389e-9,-240.486177551,-0.12255859375,574.991875,64156607.1488,280594559.657,0.000564671405863,4.18216484074,3.11,0.48,8,0.07,0.11
710,6.84968594901e-9,-358.214590736,0.69873046875,575.005645752,22613125.6412,78803954.9697,0.00257195896716,6.23627167292,3.08,2.47,15,0.0406,0.92
711,5.43403643751e-9,-239.177025822,0.266845703125,574.999140625,34407021.9747,133685367.791,0.00168872744398,5.02232007961,4.19,1.97,22,0.0218,0.5
713,6.77025242236e-9,-354.272840596,0.649169921875,575.010058594,23423751.9081,82824140.8576,0.00242603513498,6.08371716388,3.02,4.46,11,0.0265,0.88
714,7.1549292745e-9,-391.739285207,0.196044921875,580.478553467,40473975.0907,164216277.366,0.000915468150535,4.73157000507,0.8,1.03,3,0.0798,0.37
715,8.43355098625e-9,-522.114093757,0.75537109375,575.019975586,22023317.9303,76675261.5076,0.0024360875713,6.31600125029,2.84,2.25,11,0.0752,0.94
716,5.21249855258e-9,-221.827742279,0.525268554688,574.960491943,26055212.5056,93999679.8641,0.00300249738228,5.74444777362,4.77,2.5,29,0.0152,0.76
717,7.6547618689e-9,-444.387306242,0.826171875,574.985498047,21155197.0503,72826206.1065,0.0030485415509,6.49705491849,3.23,0.54,30,0.0765,0.99
718,5.75700574287e-9,-260.449933793,0.436767578125,575.004272461,28450485.5637,105218343.231,0.00212293640965,5.47794538882,4.88,3.47,15,0.0208,0.67
719,6.94618956141e-9,-365.556695632,0.1748046875,574.991674805,38634976.6958,154812958.718,0.00110968550374,4.80888600251,1.76,2.8,10,0.0325,0.41
720,6.91279937708e-9,-370.651108015,0.486328125,575.026245117,26810005.1079,97274371.7694,0.00157838974773,5.65824387305,0.27,2.06,0,0.0837,0.71
721,6.74342331995e-9,-352.771521353,0.1181640625,575.003521729,43520241.1445,180130680.041,0.00106709359633,4.61714349317,3.06,2.01,17,0.0855,0.31
722,7.18752319395e-9,-396.583463833,0.35888671875,575.054458008,31019841.4112,116190648.869,0.00197740137328,5.28038443641,3.86,3.36,19,0.0865,0.56
724,6.88362177963e-9,-361.80821694,0.38720703125,575.021887207,30326131.5594,112993250.96,0.00177892573343,5.33234138536,2.97,0.46,26,0.0419,0.6
725,7.71756145646e-9,-448.748475136,0.4296875,575.005544434,28498414.8838,105364830.984,0.00180556166999,5.48007146471,2.04,1.83,18,0.0404,0.66
726,5.97899069141e-9,-281.182348877,0.620849609375,575.005795898,23945346.703,84441768.1964,0.00246065903199,6.03284922628,4.51,3.27,12,0.0269,0.85
727,5.99721473614e-9,-288.212276715,-0.1083984375,575.089998779,55583994.2894,240396161.667,0.000633211433169,4.3156354154,3.63,1.48,3,0.075,0.18
728,4.09780549281e-9,-144.034503873,-0.0906982421875,574.988104248,62852296.6797,298142978.223,0.000534744977048,4.15763385044,3.98,3.59,5,0.0102,0.15
729,6.70823957945e-9,-345.508812923,0.564208984375,598.124663086,25076311.4317,89456426.2117,0.00186441984919,5.87420154766,1.03,4.75,4,0.0244,0.8
730,5.62514151058e-9,-252.878348351,-0.193359375,575.098876953,67720486.6333,297243976.559,0.000484570158613,4.13155918404,0.89,0.99,0,0.0687,0.08
731,5.49677183557e-9,-248.337030256,-0.06591796875,574.965322266,60746820.8374,271456790.109,0.000693947179197,4.21562714641,4.31,3.62,11,0.0453,0.15
732,5.92449774067e-9,-278.664898869,0.589140949432,574.963378906,24750915.216,87964147.1126,0.00245613666183,5.91709735071,3.24,1.08,25,0.0289,0.81
734,6.19788425666e-9,-306.062926469,-0.167236818615,575.073852539,54565943.1432,236187003.8,0.00112175771024,4.3311371336,3.86,3.15,30,0.0737,0.19
735,8.49048213275e-9,-394.127228619,0.479248046875,633.186181641,28038656.9211,103375511.032,0.00177924086068,5.5200815635,0.48,2.43,20,0.0931,0.65
736,6.14726189511e-9,-300.093941121,0.16064453125,575.019023437,40308192.8009,162210824.624,0.00137199983802,4.74322845343,4.52,3.4,17,0.0439,0.38
737,5.79852973626e-9,-265.824932042,-0.09423828125,579.042412109,66443248.8641,300280751.505,0.000482175734565,4.13051815034,0.77,3.31,1,0.039,0.11
738,5.45996201774e-9,-239.473560989,-0.193359375,574.99203125,72805728.7707,306991319.604,0.000891843202914,4.10041428955,4.77,3.1,28,0.0967,0.02
740,8.03648105766e-9,-486.293934892,0.4013671875,575.027416992,30029849.6542,113356572.705,0.00197953064403,5.32584093766,2.93,1.87,27,0.0971,0.59
741,5.8321076796e-9,-269.963742999,0.281005859375,574.999511719,33591640.3709,129579018.373,0.00125000771727,5.08330907736,2.52,3.23,4,0.0219,0.52
742,6.05008864289e-9,-297.737669079,-0.1083984375,575.096967773,59328614.3699,255915785.511,0.000648079207722,4.25625574524,3.76,3.21,6,0.0985,0.13
743,5.98464608188e-9,-283.149802012,0.011962890625,575.012573242,54057203.2912,234145753.494,0.000997291797322,4.34358953599,4.71,4.24,18,0.0663,0.2
745,4.89141108394e-9,-201.428679773,-0.13671875,575.033956909,65354113.3043,296407380.288,0.000831585292594,4.15026789397,3.22,3.23,29,0.0344,0.12
746,4.68644941819e-9,-184.702008865,0.0792236328125,574.985058594,45105416.2552,193029024.95,0.000919135078038,4.53724170316,2.6,1.89,14,0.0111,0.32
747,6.75902719047e-9,-354.889376484,-0.072998046875,575.033862305,59678533.6508,261313067.368,0.000834938682216,4.24315049768,1.8,3.91,24,0.065,0.15
748,9.95706079367e-9,-706.021981848,0.620849609375,581.901014404,23972306.5249,84623746.1587,0.00221539399529,6.02806359098,1.3,2.17,17,0.0254,0.85
749,8.01171932624e-9,-479.850174549,0.146484375,575.031884766,42050655.9041,172244585.398,0.00107609835405,4.66963669029,1.9,2.65,16,0.0674,0.34
750,5.35300225439e-9,-231.940814773,-0.25,575.021987305,74542878.5906,335154649.075,0.000522352854157,4.05165813479,1.34,1.99,19,0.04,0.05
751,7.14806224408e-9,-387.255155522,0.4580078125,575.032875977,28614498.1946,105662156.047,0.00195503585563,5.47133713392,4.83,3.29,12,0.0849,0.64
752,4.14298683953e-9,-147.596251878,-0.129638671875,574.979174805,68096063.5633,322266342.827,0.000444670203768,4.0887336171,3.93,0.87,1,0.0172,0.11
753,8.73361537372e-9,-331.628620219,0.266845703125,691.397453613,35317272.7409,138079400.659,0.00154706256058,4.98412634012,0.35,3.96,27,0.0688,0.46
754,6.6050951724e-9,-334.833319306,0.78369140625,574.977758789,21314090.0986,73337798.9255,0.00273188421245,6.47172388867,4.31,0.54,16,0.0549,0.99
755,6.836518093e-9,-363.6062044,0.2314453125,574.989951172,37818561.4241,151122736.75,0.00168293781781,4.84581016003,4.16,2.92,26,0.099,0.4
756,5.6980395739e-9,-263.040908486,0.21728515625,574.9734375,38081171.0356,151940371.755,0.00112029726616,4.83478174618,3.85,4.59,5,0.0436,0.42
757,6.32647589628e-9,-311.475725949,0.75537109375,575.00748291,21473764.0604,74198123.6743,0.00299777117168,6.43946898787,4.05,2.3,18,0.0363,0.99
758,5.04874098234e-9,-211.186347228,-0.186279296875,574.980881348,75687716.4675,324872184.776,0.000756300133489,4.06171850694,4.89,2.59,24,0.068,0.02
761,6.73486387681e-9,-348.580820718,0.30224609375,574.947016602,33368006.5325,127806422.659,0.00160018153209,5.10517568164,2.11,1.41,28,0.0323,0.52
762,7.16625453975e-9,-393.190685054,0.376586914063,574.978818359,30258357.2755,113302725.014,0.00146232308843,5.32051089247,1.61,1.36,9,0.0177,0.61
763,3.49251107996e-9,-116.200274652,-0.20751953125,574.955841064,78922779.1934,368448512.316,0.000454576332993,3.9972784112,2.49,2.26,11,0.0195,0.03
764,4.91382691713e-9,-202.570468889,-0.03759765625,574.97545166,57761059.4322,259201822.169,0.000594959504824,4.26087895662,2.57,1.96,5,0.0325,0.18
765,8.56626137273e-9,-538.081514638,0.21728515625,581.185756836,37211976.2824,147436604.934,0.00139886015563,4.87507663385,1.47,4.74,17,0.0339,0.44
766,6.29420439319e-9,-315.756881694,0.1181640625,575.026245117,43263045.8148,177797175.937,0.000826706455958,4.63514555147,0.39,4.39,0,0.0638,0.33
767,8.83344659429e-9,-568.389587685,0.493408203125,575.015661621,26958002.4443,97453080.2572,0.00239245325756,5.66156016984,1.94,3.16,27,0.0553,0.71
768,7.04456877016e-9,-375.555656414,0.606689453125,575.028686523,24313662.4302,86613708.279,0.00201608050465,5.94425171506,3.24,0.49,10,0.057,0.83
769,6.52997297556e-9,-335.057668533,0.10400390625,575.041796875,44852114.4168,186803363.668,0.000926673209178,4.57705396923,4.13,3.31,7,0.0806,0.3
771,1.05969808729e-8,-805.098083823,0.153564453125,575.018823242,41269211.8901,167460795.359,0.00101398862351,4.70901349558,1.15,4.25,8,0.056,0.36
773,4.87125244551e-9,-201.026908512,-0.193359375,574.973693848,77304527.2173,343712200.687,0.000622578229214,4.03189422558,1.51,3.19,28,0.0396,0.03
774,7.58686956678e-9,-367.413459108,0.5146484375,604.546337891,26853793.903,97993327.6925,0.00172239025654,5.63994483425,0.29,4.63,6,0.0726,0.71
776,7.04047629946e-9,-377.409278598,-0.0517578125,580.971557617,60236748.3389,262256368.869,0.000561701088781,4.23593188368,0.68,1.32,3,0.0468,0.16
778,6.52055166569e-9,-331.038491818,-0.25,649.31628418,62753639.9908,271638053.296,0.000673628724355,4.20802958279,0.45,4.5,15,0.0972,0.1
779,7.57798415869e-9,-437.834577739,0.08984375,574.977600098,49390003.0303,211484038.949,0.00121418447454,4.44146634887,2.03,4.52,30,0.0767,0.25
780,5.42222365496e-9,-231.506092778,0.27392578125,574.979287109,34072257.0812,132364754.437,0.00149027841262,5.03821064014,3.39,0.27,24,0.0146,0.51
782,7.32458591034e-9,-416.594673603,0.07568359375,575.038378906,45495109.1154,190430900.686,0.00096502457548,4.55327360119,2.12,1.32,21,0.0753,0.29
783,5.38220007565e-9,-240.153895317,0.167724609375,574.985498047,39884550.4837,161672560.702,0.00129340497313,4.74651556277,3.44,4.1,15,0.0312,0.39
784,6.74400397031e-9,-354.212292061,0.67041015625,574.956262207,23541881.2758,82906810.6044,0.00226278135882,6.07457803312,4.61,1.28,10,0.0643,0.86
785,7.30735736381e-9,-404.963338821,0.1748046875,575.044882812,40018334.2054,162931366.481,0.00117021935097,4.74118119953,2.97,3.31,13,0.0831,0.37
786,5.21866879242e-9,-228.781138991,-0.25,575.037114258,73923970.2718,318439423.432,0.000707301446787,4.07925535992,2.65,4.03,22,0.0741,0.03
787,7.62288899625e-9,-372.751547234,0.65625,615.543583984,23761644.1105,84337826.538,0.00209488933238,6.02643472589,0.47,1.09,26,0.0814,0.84
788,6.58812215939e-9,-339.3051764,0.712890625,574.976513672,22990184.8546,80640914.0599,0.00321215158087,6.16825281343,4.9,1.27,28,0.0602,0.89
789,8.84769914334e-9,-572.078140302,0.532836428973,575.023193359,25639303.4519,91904210.338,0.00181655093066,5.79882207588,2.48,2.32,5,0.0864,0.75
790,7.1470407324e-9,-390.723070248,-0.23583984375,575.106994629,62612767.0471,271444263.682,0.000618096636281,4.20759621012,1.37,0.82,21,0.0849,0.11
791,6.95381739407e-9,-373.988221954,-0.193359375,582.04652832,64265025.8277,273914650.282,0.000542989024149,4.19827830145,0.81,2.67,2,0.0918,0.1
793,9.00786771977e-9,-598.486208504,0.64208984375,574.998292236,24173623.2021,85962778.3869,0.00235648104668,5.96673960297,2.18,1.55,23,0.0685,0.83
794,8.39380788153e-9,-523.339204641,0.61376953125,575.032858887,24686008.0367,87376035.1737,0.00201871368129,5.93279870727,2.87,2.8,7,0.0855,0.79
795,6.62404293376e-9,-339.348601799,0.64208984375,574.948999023,23466825.4225,83135046.3606,0.00218281361666,6.0721348888,2.17,1.59,13,0.0218,0.88
797,6.73234865176e-9,-348.135811519,0.804931640625,574.994141846,21146156.2414,72759135.5573,0.00269344729762,6.50056230663,3.36,0.77,17,0.0504,1.0
798,7.431433158e-9,-423.088091737,0.033203125,575.003569336,49167781.1987,210193172.843,0.00075801470818,4.44693414622,1.91,1.63,8,0.0786,0.25
799,7.11568852574e-9,-386.787222422,0.07568359375,574.98,48079560.4273,205109928.773,0.000879519923947,4.4743734784,2.21,2.65,14,0.0779,0.26
800,6.82898348053e-9,-359.602879511,0.54296875,574.976403809,26387254.5551,94991035.7038,0.00167205097168,5.71314599671,4.74,4.52,1,0.0725,0.73
801,8.99262408768e-9,-587.428279097,0.266845703125,574.97081543,34795495.2001,135451945.739,0.00134992959055,5.00679646506,1.11,1.3,26,0.0283,0.49
